#{"t_start": 1769004446.7756062, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,121.233706
-50.0,50,121.528937
-50.0,50,121.810138
-50.0,50,122.09361
-50.0,50,122.382063
-50.0,50,122.656106
-50.0,50,122.939029
-50.0,50,123.220537
-50.0,50,123.57076
-50.0,50,123.906661
-50.0,50,124.209733
-50.0,50,124.495512
-50.0,50,124.776402
-50.0,50,125.069921
-50.0,50,125.373617
-50.0,50,125.676706
-50.0,50,125.967756
-48.0,50,126.243382
-50.0,50,126.537834
-50.0,50,126.840039
-50.0,50,127.136808
-50.0,50,127.439116
-50.0,50,127.743282
-50.0,50,128.024161
-50.0,50,128.315395
-50.0,50,128.615525
-50.0,50,128.91188
-50.0,50,129.197934
-50.0,50,129.485374
-50.0,50,130.476679
-50.0,50,130.778934
-50.0,50,131.082768
-50.0,50,131.375582
-50.0,50,131.679561
-50.0,50,131.973753
-50.0,50,132.270041
-50.0,50,132.5733
-50.0,50,132.870658
-50.0,50,133.161506
-50.0,50,133.45178
-50.0,50,133.755908
-50.0,50,134.058957
-50.0,50,134.360947
-50.0,50,134.667714
-50.0,50,134.966954
-50.0,50,135.269808
-50.0,50,135.567922
-50.0,50,135.869916
-50.0,50,136.173362
-50.0,50,136.465007
-50.0,50,136.775664
-50.0,50,137.077979
-50.0,50,137.37387
-50.0,50,137.68004
-50.0,50,137.979533
-50.0,50,138.281268
-50.0,50,138.592478
-50.0,50,138.896977
-50.0,50,139.204194
-50.0,50,139.505057
-50.0,50,139.807309
-49.0,50,140.100805
-50.0,50,140.397502
-50.0,50,140.704945
-50.0,50,141.009158
-50.0,50,141.303823
-50.0,50,141.604746
-50.0,50,141.906318
-50.0,50,142.208443
-48.0,50,142.504971
-50.0,50,142.804503
-50.0,50,143.107494
-50.0,50,143.404733
-50.0,50,143.70087
-50.0,50,144.009658
-50.0,50,144.306836
-50.0,50,144.609343
-50.0,50,144.91493
-50.0,50,145.222071
-50.0,50,146.312574
-50.0,50,146.607777
-50.0,50,146.906749
-50.0,50,147.203375
-50.0,50,147.507316
-50.0,50,147.81636
-50.0,50,148.1188
-50.0,50,148.421747
-50.0,50,148.726334
-50.0,50,149.028038
-50.0,50,149.282008
-50.0,50,149.521901
-50.0,50,149.771167
-50.0,50,150.010369
-50.0,50,150.264698
-50.0,50,150.531015
-50.0,50,150.819256
-50.0,50,151.081966
-50.0,50,151.341395
-50.0,50,151.657713
-50.0,50,151.920121
-50.0,50,152.163625
-50.0,50,152.406563
-50.0,50,152.665775
-50.0,50,152.916064
-50.0,50,153.160246
-50.0,50,153.404333
-50.0,50,153.68251
-50.0,50,153.934753
-50.0,50,154.188368
-50.0,50,154.45065
-50.0,50,154.711126
-50.0,50,154.959131
-50.0,50,155.211129
-50.0,50,155.461266
-50.0,50,155.731711
-50.0,50,155.976927
-50.0,50,156.226382
-50.0,50,156.474687
-50.0,50,156.722099
-50.0,50,156.975734
-50.0,50,157.223479
-50.0,50,157.473708
-50.0,50,157.738522
-50.0,50,157.988015
-50.0,50,158.244547
-50.0,50,158.511701
-47.0,50,158.765568
-50.0,50,159.029145
-50.0,50,159.289087
-50.0,50,160.241367
-50.0,50,160.509767
-50.0,50,160.763762
-50.0,50,161.018646
-50.0,50,161.273597
-50.0,50,161.525748
-50.0,50,161.778822
-45.0,50,162.030955
-47.0,50,162.297329
-50.0,50,162.556317
-49.0,50,162.834457
-50.0,50,163.08675
-47.0,50,163.344525
-50.0,50,163.595338
-50.0,50,163.849715
-50.0,50,164.10358
-50.0,50,164.357475
-47.0,50,164.623569
-50.0,50,164.879014
-50.0,50,165.130488
-50.0,50,165.389356
-50.0,50,165.636789
-50.0,50,165.886617
-50.0,50,166.136333
-50.0,50,166.405166
-50.0,50,166.65633
-50.0,50,166.929673
-49.0,50,167.185529
-50.0,50,167.444339
-50.0,50,167.6978
-50.0,50,167.94914
-50.0,50,168.204154
-50.0,50,168.485474
-50.0,50,168.78639
-50.0,50,169.054985
-49.0,50,169.314276
-50.0,50,169.572242
-50.0,50,169.846202
-49.0,50,170.099627
-50.0,50,170.351106
-50.0,50,170.593517
-50.0,50,170.86085
-50.0,50,171.112328
-50.0,50,171.369071
-50.0,50,171.629133
-50.0,50,171.898585
-50.0,50,172.15763
-50.0,50,172.42871
-50.0,50,172.697159
-50.0,50,172.974689
-50.0,50,173.894598
-50.0,50,174.173757
-50.0,50,174.424924
-50.0,50,174.680383
-50.0,50,174.940655
-50.0,50,175.209817
-50.0,50,175.454617
-50.0,50,175.714334
-50.0,50,175.974321
-50.0,50,176.24088
-50.0,50,176.489336
-50.0,50,176.744619
-50.0,50,177.008126
-50.0,50,177.264762
-50.0,50,177.511593
-50.0,50,177.770468
-50.0,50,178.025489
-50.0,50,178.288564
-50.0,50,178.535429
-50.0,50,178.783411
-50.0,50,179.055415
-50.0,50,179.310802
-49.0,50,179.567862
-50.0,50,179.819252
-50.0,50,180.073683
-50.0,50,180.325723
-50.0,50,180.57337
-50.0,50,180.820743
-50.0,50,181.071378
-50.0,50,181.347803
-50.0,50,181.611781
-50.0,50,181.886654
-50.0,50,182.143406
-50.0,50,182.428756
-50.0,50,182.700852
-50.0,50,182.966667
-50.0,50,183.215563
-50.0,50,183.476821
-50.0,50,183.744615
-50.0,50,184.002195
-50.0,50,184.249194
-50.0,50,184.501541
-48.0,50,184.75641
-50.0,50,185.041069
-50.0,50,185.29542
-50.0,50,185.546435
-50.0,50,185.79441
-50.0,50,186.041584
-50.0,50,186.301479
-50.0,50,186.633571
-50.0,50,187.573311
-50.0,50,187.816103
-50.0,50,188.057199
-50.0,50,188.323581
-50.0,50,188.5746
-50.0,50,188.825251
-50.0,50,189.139082
-50.0,50,189.416809
-50.0,50,189.655453
-50.0,50,189.897616
-47.0,50,190.198664
-50.0,50,190.457664
-47.0,50,190.698483
-50.0,50,190.941159
-50.0,50,191.191364
-47.0,50,191.431849
-49.0,50,191.676536
-50.0,50,191.925529
-50.0,50,192.178472
-50.0,50,192.430427
-47.0,50,192.68977
-50.0,50,192.961057
-50.0,50,193.205466
-50.0,50,193.457649
-48.0,50,193.705376
-50.0,50,193.974678
-50.0,50,194.246588
-50.0,50,194.508184
-50.0,50,194.750698
-50.0,50,194.989852
-50.0,50,195.230395
-50.0,50,195.471262
-47.0,50,195.711561
-50.0,50,195.952658
-50.0,50,196.193475
-50.0,50,196.433382
-50.0,50,196.681406
-50.0,50,196.933642
-50.0,50,197.178068
-50.0,50,197.427133
-50.0,50,197.686625
-50.0,50,197.940951
-50.0,50,198.195216
-50.0,50,198.454405
-50.0,50,198.711212
-50.0,50,198.955494
-48.0,50,199.217061
-50.0,50,199.464894
-50.0,50,199.717798
-50.0,50,199.961364
-50.0,50,200.810947
-50.0,50,201.061431
-50.0,50,201.325875
-50.0,50,201.57268
-50.0,50,201.814774
-50.0,50,202.075774
-50.0,50,202.334198
-50.0,50,202.599194
-50.0,50,202.843298
-50.0,50,203.093564
-50.0,50,203.346473
-50.0,50,203.602371
-50.0,50,203.843632
-50.0,50,204.103554
-50.0,50,204.357147
-50.0,50,204.698451
-50.0,50,204.940728
-50.0,50,205.167671
-48.0,50,205.393684
-50.0,50,205.619444
-50.0,50,205.845031
-50.0,50,206.068237
-50.0,50,206.292145
-50.0,50,206.534586
-50.0,50,206.768624
-50.0,50,207.012117
-50.0,50,207.322519
-50.0,50,207.633241
-50.0,50,207.908574
-50.0,50,208.235777
-50.0,50,208.511372
-50.0,50,208.767926
-50.0,50,209.022334
-47.0,50,209.27009
-50.0,50,209.527562
-50.0,50,209.768839
-50.0,50,210.01606
-50.0,50,210.270178
-50.0,50,210.522596
-50.0,50,210.833432
-50.0,50,211.105351
-50.0,50,211.36185
-28.0,50,211.612273
-50.0,50,211.838846
-50.0,50,212.067341
-50.0,50,212.293364
-50.0,50,212.535638
-50.0,50,212.771185
-50.0,50,213.035038
-50.0,50,213.278021
-50.0,50,214.215422
-50.0,50,214.497608
-50.0,50,214.764279
-50.0,50,215.039908
-50.0,50,215.312611
-50.0,50,215.600546
-50.0,50,215.887739
-50.0,50,216.167647
-50.0,50,216.443518
-50.0,50,216.719075
-50.0,50,216.989537
-50.0,50,217.242145
-50.0,50,217.493268
-50.0,50,217.752022
-50.0,50,218.033391
-50.0,50,218.317596
-50.0,50,218.594282
-50.0,50,218.882585
-50.0,50,219.156888
-50.0,50,219.448379
-50.0,50,219.744406
-50.0,50,220.016762
-50.0,50,220.279765
-48.0,50,220.550662
-50.0,50,220.847349
-50.0,50,221.127027
-50.0,50,221.38348
-50.0,50,221.65906
-48.0,50,221.952098
-50.0,50,222.228685
-50.0,50,222.528578
-50.0,50,222.810587
-50.0,50,223.096068
-50.0,50,223.391939
-50.0,50,223.677913
-50.0,50,223.961481
-50.0,50,224.318274
-50.0,50,224.64071
-50.0,50,224.920634
-50.0,50,225.197603
-50.0,50,225.467496
-50.0,50,225.749787
-50.0,50,226.021868
-50.0,50,226.270038
-50.0,50,226.523639
-50.0,50,226.821636
-50.0,50,227.094563
-50.0,50,227.347677
-50.0,50,227.602013
-50.0,50,227.85816
-50.0,50,228.75197
-50.0,50,229.017057
