#{"t_start": 1769001697.5453522, "env_id": "FetchReachDense-v4"}
r,l,t
-1.312803,50,157.387903
-1.130477,50,157.618918
-1.224729,50,157.849837
-1.047451,50,158.083714
-1.846788,50,158.329094
-1.373426,50,158.596676
-1.044954,50,158.834669
-0.917744,50,159.068106
-1.079033,50,159.322187
-1.257339,50,159.586088
-1.568451,50,159.835233
-1.2893,50,160.063272
-2.312294,50,160.303439
-1.848155,50,160.537968
-1.094267,50,160.777887
-1.273166,50,161.000928
-1.179914,50,161.233085
-1.183567,50,161.460531
-0.994284,50,161.696997
-1.351749,50,161.927895
-1.208326,50,162.160175
-0.776943,50,162.407948
-1.000749,50,162.666505
-1.578663,50,162.917075
-0.833524,50,163.175693
-1.638329,50,163.424821
-1.606816,50,163.672287
-1.3554,50,163.912608
-0.847143,50,164.171021
-2.252871,50,164.426539
-1.08005,50,164.671802
-1.19715,50,164.921399
-0.902622,50,165.173197
-1.208282,50,165.420914
-1.083521,50,165.698109
-0.851974,50,165.939728
-1.056174,50,166.194065
-1.249004,50,166.448486
-1.447572,50,166.68894
-1.241231,50,166.915441
-1.209355,50,167.14597
-1.387175,50,167.387586
-1.430508,50,167.621463
-1.729669,50,167.848947
-1.344676,50,168.752548
-0.925229,50,168.992778
-1.035819,50,169.238289
-1.070964,50,169.489549
-1.068653,50,169.755433
-1.378146,50,170.01215
-1.757715,50,170.270784
-1.44943,50,170.534673
-1.138311,50,170.771624
-1.491882,50,171.011852
-0.815377,50,171.262455
-1.147639,50,171.495505
-1.064022,50,171.734923
-1.06188,50,171.963905
-0.986682,50,172.195594
-1.248767,50,172.434762
-0.958877,50,172.66639
-1.359443,50,172.902383
-1.47293,50,173.150856
-1.060314,50,173.417882
-0.914725,50,173.682076
-1.001073,50,173.932014
-0.709711,50,174.178932
-1.237283,50,174.437426
-0.926719,50,174.681948
-1.484615,50,174.925055
-1.363105,50,175.192151
-1.003858,50,175.459093
-1.055525,50,175.717209
-0.928684,50,175.969457
-1.204417,50,176.22409
-1.054667,50,176.4856
-0.964657,50,176.759961
-1.495571,50,177.001208
-1.248011,50,177.246748
-1.001055,50,177.484618
-1.747246,50,177.730649
-1.010529,50,177.97904
-1.524666,50,178.229985
-1.630805,50,178.47787
-1.568745,50,178.72112
-1.325382,50,178.968891
-1.004106,50,179.205653
-1.023923,50,179.448927
-1.114003,50,179.685895
-1.352177,50,179.923509
-1.12372,50,180.163802
-1.485395,50,180.408875
-1.09322,50,180.648893
-1.017625,50,180.898943
-1.000405,50,181.869956
-0.996942,50,182.1251
-0.971583,50,182.380616
-1.163561,50,182.636095
-1.107483,50,182.884919
-1.403237,50,183.158998
-1.073718,50,183.419289
-0.918707,50,183.672163
-1.101296,50,183.933136
-0.835012,50,184.191693
-1.425932,50,184.453462
-0.958388,50,184.693467
-0.681929,50,184.95294
-1.988042,50,185.20099
-1.120134,50,185.458064
-1.031708,50,185.706847
-0.967059,50,185.952873
-1.825225,50,186.208084
-1.244834,50,186.473091
-1.490926,50,186.739394
-1.256608,50,186.991925
-1.401717,50,187.269815
-1.026947,50,187.533087
-0.840063,50,187.83153
-1.108376,50,188.077879
-0.778289,50,188.316561
-1.05869,50,188.552431
