#{"t_start": 1769008149.4490001, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,227.268917
-50.0,50,227.534202
-48.0,50,227.804895
-50.0,50,228.071587
-50.0,50,228.339974
-50.0,50,228.592176
-50.0,50,228.838671
-50.0,50,229.089576
-50.0,50,229.328599
-50.0,50,229.598469
-50.0,50,229.856969
-50.0,50,230.131791
-50.0,50,230.384383
-50.0,50,230.64331
-46.0,50,230.917821
-50.0,50,231.212689
-50.0,50,231.481909
-50.0,50,231.752763
-50.0,50,232.01003
-50.0,50,232.270265
-46.0,50,232.5319
-50.0,50,232.788814
-50.0,50,233.046558
-50.0,50,233.306293
-50.0,50,233.592992
-50.0,50,233.849579
-50.0,50,234.109722
-49.0,50,234.370706
-48.0,50,234.634988
-50.0,50,234.898432
-50.0,50,235.16129
-50.0,50,235.415233
-50.0,50,235.680878
-47.0,50,236.695882
-50.0,50,236.945145
-46.0,50,237.209726
-49.0,50,237.473965
-49.0,50,237.721744
-49.0,50,237.984756
-50.0,50,238.246068
-48.0,50,238.502066
-50.0,50,238.756829
-50.0,50,239.003365
-50.0,50,239.255622
-50.0,50,239.51849
-50.0,50,239.765448
-45.0,50,240.023857
-50.0,50,240.276947
-50.0,50,240.536987
-50.0,50,240.783922
-50.0,50,241.027317
-45.0,50,241.263766
-50.0,50,241.494828
-50.0,50,241.742889
-50.0,50,241.984554
-50.0,50,242.217171
-50.0,50,242.484989
-41.0,50,242.82181
-50.0,50,243.175664
-50.0,50,243.414902
-50.0,50,243.670615
-48.0,50,243.919949
-50.0,50,244.183704
-50.0,50,244.433019
-50.0,50,244.700038
-50.0,50,244.950621
-32.0,50,245.201721
-50.0,50,245.4909
-50.0,50,245.804851
-50.0,50,246.148738
-50.0,50,246.42211
-50.0,50,246.69661
-50.0,50,246.969545
-50.0,50,247.297505
-49.0,50,247.571673
-41.0,50,247.96787
-50.0,50,248.319773
-50.0,50,248.584651
-46.0,50,248.834655
-50.0,50,249.080414
-50.0,50,249.312507
-50.0,50,249.56998
-50.0,50,249.822176
-50.0,50,250.637389
-50.0,50,250.863647
-49.0,50,251.115726
-50.0,50,251.35287
-50.0,50,251.585069
-50.0,50,251.841825
-50.0,50,252.082657
-50.0,50,252.318428
-50.0,50,252.549506
-50.0,50,252.787295
-50.0,50,253.03859
-50.0,50,253.297436
-50.0,50,253.562486
-50.0,50,253.832709
-50.0,50,254.072505
-50.0,50,254.360057
