#{"t_start": 1769005885.8988116, "env_id": "FetchReach-v4"}
r,l,t
-33.0,50,263.472862
-1.0,50,263.853845
-6.0,50,264.269656
-8.0,50,264.653483
-4.0,50,265.04338
-2.0,50,265.440081
-23.0,50,265.867587
-12.0,50,266.296529
-14.0,50,266.724833
-3.0,50,267.16084
0.0,50,267.596282
-19.0,50,268.149571
-7.0,50,268.545862
-2.0,50,268.950319
-3.0,50,269.371861
-3.0,50,269.837075
-2.0,50,270.255931
-3.0,50,270.649475
-1.0,50,271.067028
-2.0,50,271.482765
-1.0,50,271.904124
-5.0,50,272.366294
-18.0,50,272.749925
-2.0,50,273.112544
-50.0,50,273.55975
-38.0,50,273.937967
-8.0,50,274.328308
-4.0,50,274.723903
-2.0,50,275.158195
-20.0,50,275.6255
-21.0,50,276.7904
-4.0,50,277.337298
-50.0,50,277.762641
-25.0,50,278.135899
-47.0,50,278.520491
-42.0,50,278.871022
-16.0,50,279.225232
-1.0,50,279.688199
-50.0,50,280.057677
-28.0,50,280.430968
-19.0,50,280.785917
-3.0,50,281.151641
-41.0,50,281.541015
-4.0,50,281.921386
-2.0,50,282.30534
-7.0,50,282.681292
-13.0,50,283.055008
-31.0,50,283.442829
-2.0,50,283.821722
-8.0,50,284.214524
-17.0,50,284.61686
-8.0,50,285.006636
-9.0,50,285.413904
-3.0,50,285.823711
-3.0,50,286.243539
-10.0,50,286.64176
0.0,50,287.041744
-10.0,50,287.431026
-4.0,50,287.824307
-8.0,50,288.217033
-3.0,50,288.613551
-6.0,50,289.005302
-44.0,50,289.399883
-16.0,50,289.792743
-5.0,50,290.181795
-3.0,50,290.575656
-1.0,50,290.967555
-9.0,50,291.378234
-32.0,50,291.791662
-2.0,50,292.192954
-27.0,50,292.606794
-7.0,50,293.035711
-7.0,50,293.459649
0.0,50,293.87833
-12.0,50,294.297184
-3.0,50,294.687627
-42.0,50,295.095679
-15.0,50,295.489555
0.0,50,295.884188
-48.0,50,296.280897
-26.0,50,297.455937
-7.0,50,297.855669
-17.0,50,298.265117
-39.0,50,298.672541
-3.0,50,299.067927
-2.0,50,299.465228
-20.0,50,299.863266
-13.0,50,300.270999
-28.0,50,300.665831
-2.0,50,301.06171
-5.0,50,301.458831
0.0,50,301.85443
-12.0,50,302.248269
-46.0,50,302.64743
-19.0,50,303.077191
-2.0,50,303.508035
-28.0,50,303.935174
-15.0,50,304.376703
-26.0,50,304.830609
-3.0,50,305.284943
-36.0,50,305.736063
-6.0,50,306.180708
-30.0,50,306.627852
-3.0,50,307.060935
-9.0,50,307.506449
-7.0,50,307.93338
-2.0,50,308.368495
-6.0,50,308.809531
-8.0,50,309.25196
-20.0,50,309.673248
-24.0,50,310.070524
-3.0,50,310.472828
-4.0,50,310.869595
-4.0,50,311.268344
-3.0,50,311.674083
-9.0,50,312.075166
-28.0,50,312.513537
-10.0,50,312.972726
-2.0,50,313.41161
-49.0,50,313.879457
