#{"t_start": 1769159776.1817994, "env_id": "FetchReach-v4"}
r,l,t
-2.0,50,260.409585
-1.0,50,260.718255
-3.0,50,261.011602
-3.0,50,261.290278
0.0,50,261.575611
-8.0,50,261.864317
-2.0,50,262.152738
-3.0,50,262.449376
-2.0,50,262.749376
-5.0,50,263.035257
-6.0,50,263.335108
0.0,50,263.626545
-2.0,50,263.93102
-2.0,50,264.22964
-3.0,50,264.530303
-10.0,50,264.830581
-1.0,50,265.131312
-2.0,50,265.430521
-4.0,50,265.736563
-6.0,50,266.030463
-2.0,50,266.35373
-3.0,50,266.667204
-1.0,50,266.97586
-5.0,50,267.281295
-5.0,50,267.620663
-3.0,50,267.935815
-2.0,50,268.289519
-3.0,50,268.569493
-3.0,50,268.853456
-1.0,50,269.768183
-2.0,50,270.091525
-1.0,50,270.449302
0.0,50,270.738538
-2.0,50,271.041768
-2.0,50,271.350656
-1.0,50,271.64252
-4.0,50,271.9505
-2.0,50,272.255417
-2.0,50,272.55758
-2.0,50,272.854756
-3.0,50,273.157612
0.0,50,273.460789
-3.0,50,273.769264
-5.0,50,274.066944
-11.0,50,274.368839
-2.0,50,274.671571
-3.0,50,274.973232
-4.0,50,275.285979
-1.0,50,275.586482
-2.0,50,275.885615
-9.0,50,276.190433
-7.0,50,276.494271
0.0,50,276.79355
-2.0,50,277.098323
-1.0,50,277.401085
-2.0,50,277.688264
-2.0,50,277.987649
-2.0,50,278.28529
-2.0,50,278.580921
-8.0,50,278.866471
-2.0,50,279.167457
-3.0,50,279.474315
-2.0,50,279.783298
-1.0,50,280.08595
-2.0,50,280.397755
0.0,50,280.733386
-3.0,50,281.041125
-2.0,50,281.324491
0.0,50,281.609624
-2.0,50,281.887431
-2.0,50,282.173755
0.0,50,282.463685
-3.0,50,282.768913
0.0,50,283.106826
-2.0,50,283.441097
-1.0,50,283.787988
-3.0,50,284.116846
-1.0,50,284.457697
-1.0,50,284.763409
-3.0,50,285.737394
0.0,50,286.066352
-6.0,50,286.380526
-2.0,50,286.703401
-2.0,50,287.00836
-4.0,50,287.327164
-5.0,50,287.636756
0.0,50,287.930336
-3.0,50,288.224989
-3.0,50,288.551281
-1.0,50,288.868671
-2.0,50,289.194778
-2.0,50,289.515563
0.0,50,289.830299
-2.0,50,290.136992
-2.0,50,290.54033
0.0,50,290.838451
-1.0,50,291.14039
-2.0,50,291.445253
